Comments,Lane number,Date,business,senior,family,young,PRM,regular,Experience,Time Start Baggage drop off,Number of boxes,Time End Baggage drop off,Time Start WTMD,Time Start WTMD 2,Time Start WTMD 3,Time Start WTMD check,Time End WTMD check,Time Start ETD check,Time End ETD check,Time Start Baggage reclaim,Time End Baggage reclaim,Group size,Time Start Baggage Check,Time End Baggage Check,source_sheet,Time Start Baggage drop off_sec,Time End Baggage drop off_sec,Time Start WTMD_sec,Time Start WTMD 2_sec,Time Start WTMD 3_sec,Time Start WTMD check_sec,Time End WTMD check_sec,Time Start ETD check_sec,Time End ETD check_sec,Time Start Baggage reclaim_sec,Time End Baggage reclaim_sec,Time Start Baggage Check_sec,Time End Baggage Check_sec,checkpoint_time,drop_time,wait_I,collect_time,patdown_time,etd_time,baggage_check_time,has_second_wtmd,has_third_wtmd,has_patdown,has_etd,has_baggage_check,passenger_type
,3,12/18/2018 0:00,0,1,0,0,0,0,1,62248,1,62330,62436,,,,,,,62455,62518,2,,,2018_12_18a,22968,23010,23076,,,,,,,23095,23118,,,150,42,66,23,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,1,0,0,0,0,1,62325,1,62440,62457,,,,,,,62514,62540,2,,,2018_12_18a,23005,23080,23097,,,,,,,23114,23140,,,135,75,17,26,,,,0,0,0,0,0,senior
takes x-ray boxes with him,3,12/18/2018 0:00,0,0,0,0,0,1,0,62334,2,62459,62500,,,,,,,62521,62538,1,,,2018_12_18a,23014,23099,23100,,,,,,,23121,23138,,,124,85,1,17,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,1,0,0,1,62340,2,62413,62531,,,,,,,62543,62655,1,,,2018_12_18a,23020,23053,23131,,,,,,,23143,23215,,,195,33,78,72,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,0,62442,2,62605,62628,,,,,,,62630,62800,2,,,2018_12_18a,23082,23165,23188,,,,,,,23190,23280,,,198,83,23,90,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,0,62455,2,62648,62653,,,,,,,62707,62752,2,,,2018_12_18a,23095,23208,23213,,,,,,,23227,23272,,,177,113,5,45,,,,0,0,0,0,0,young
takes x-ray boxes with him,3,12/18/2018 0:00,0,0,0,1,0,0,0,62521,2,62732,62738,,,,,,,62805,62808,1,,,2018_12_18a,23121,23252,23258,,,,,,,23285,23288,,,167,131,6,3,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,1,0,0,0,0,0,0,62602,2,62704,62743,,,,,,,62805,62833,1,,,2018_12_18a,23162,23224,23263,,,,,,,23285,23313,,,151,62,39,28,,,,0,0,0,0,0,business
box away for etd check,3,12/18/2018 0:00,1,0,0,0,0,0,1,62650,1,62735,62750,,,,,62751,62752,62815,62818,1,,,2018_12_18a,23210,23255,23270,,,,,23271,23272,23295,23298,,,88,45,15,3,,1,,0,0,0,1,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,62656,2,62755,62802,,,,,,,62819,62919,1,,,2018_12_18a,23216,23275,23282,,,,,,,23299,23359,,,143,59,7,60,,,,0,0,0,0,0,business
takes x-ray with him,3,12/18/2018 0:00,1,0,0,0,0,0,1,62719,2,62758,62813,,,,,,,62824,62830,1,,,2018_12_18a,23239,23278,23293,,,,,,,23304,23310,,,71,39,15,6,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,62756,2,62818,62821,,,,,,,62835,62851,1,,,2018_12_18a,23276,23298,23301,,,,,,,23315,23331,,,55,22,3,16,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,62759,2,62847,62850,,,,,,,62901,62929,1,,,2018_12_18a,23279,23327,23330,,,,,,,23341,23369,,,90,48,3,28,,,,0,0,0,0,0,business
wtmd shoes (2926). Box away for etd,3,12/18/2018 0:00,1,0,0,0,0,0,1,62810,2,62836,62903,62926,,,,62904,62905,62935,62957,1,,,2018_12_18a,23290,23316,23343,23366,,,,23344,23345,23375,23397,,,107,26,27,22,,1,,1,0,0,1,0,business
takes x-ray with him,3,12/18/2018 0:00,1,0,0,0,0,0,1,62830,2,62903,62936,,,,,,,62938,62943,1,,,2018_12_18a,23310,23343,23376,,,,,,,23378,23383,,,73,33,33,5,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,0,62844,2,63009,63011,,,,,,,63021,63150,1,,,2018_12_18a,23324,23409,23411,,,,,,,23421,23510,,,186,85,2,89,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,0,1,0,0,0,0,0,62900,2,63301,63308,,,63311,63333,,,63339,63434,1,,,2018_12_18a,23340,23581,23588,,,23591,23613,,,23619,23674,,,334,241,7,55,22,,,0,0,1,0,0,senior
,3,12/18/2018 0:00,0,0,0,0,0,1,1,62929,2,63351,63434,,,,,,,63441,63519,3,,,2018_12_18a,23369,23631,23674,,,,,,,23681,23719,,,350,262,43,38,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,1,0,0,0,0,0,1,62933,2,63013,63335,,,,,,,63339,63430,1,,,2018_12_18a,23373,23413,23615,,,,,,,23619,23670,,,297,40,202,51,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,62935,2,63318,63339,,,,,,,63359,63429,1,,,2018_12_18a,23375,23598,23619,,,,,,,23639,23669,,,294,223,21,30,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,0,0,0,0,0,1,1,63014,1,63400,63448,,,,,,,63506,63610,3,63520,63530,2018_12_18a,23414,23640,23688,,,,,,,23706,23770,23720,23730,356,226,48,64,,,10,0,0,0,0,1,regular
2x wtmd (shoes) 063418; takes x-ray boxes with her for etd,3,12/18/2018 0:00,1,0,0,0,0,0,1,63023,2,63354,63356,63418,,,,63412,63503,63422,63503,1,,,2018_12_18a,23423,23634,23636,23658,,,,23652,23703,23662,23703,,,280,211,2,41,,51,,1,0,0,1,0,business
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63041,2,63348,63431,,,,,,,63434,63528,3,,,2018_12_18a,23441,23628,23671,,,,,,,23674,23728,,,287,187,43,54,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,0,0,1,1,63319,1,63400,63458,,,,,,,63526,63624,1,,,2018_12_18a,23599,23640,23698,,,,,,,23726,23784,,,185,41,58,58,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,1,0,0,0,0,0,1,63415,2,63557,63606,,,,,,,63618,63730,1,,,2018_12_18a,23655,23757,23766,,,,,,,23778,23850,,,195,102,9,72,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,63425,1,63559,63611,,,,,,,63630,63702,1,,,2018_12_18a,23665,23759,23771,,,,,,,23790,23822,,,157,94,12,32,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,63430,2,63636,63639,,,,,,,63716,63820,1,,,2018_12_18a,23670,23796,23799,,,,,,,23836,23900,,,230,126,3,64,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,63601,2,63710,63717,,,,,,,63720,63835,1,,,2018_12_18a,23761,23830,23837,,,,,,,23840,23915,,,154,69,7,75,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63610,2,63715,63803,,,,,,,63828,63902,2,,,2018_12_18a,23770,23835,23883,,,,,,,23908,23942,,,172,65,48,34,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63618,3,63746,63755,,,,,,,63803,63910,2,,,2018_12_18a,23778,23866,23875,,,,,,,23883,23950,,,172,88,9,67,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63644,1,63828,63851,,,,,,,63854,63930,1,,,2018_12_18a,23804,23908,23931,,,,,,,23934,23970,,,166,104,23,36,,,,0,0,0,0,0,young
dog with her. Boxes away,3,12/18/2018 0:00,0,1,0,0,0,0,0,63658,1,63904,63918,,,,,,,63933,63954,2,,,2018_12_18a,23818,23944,23958,,,,,,,23973,23994,,,176,126,14,21,,,,0,0,0,0,0,senior
box away for etd check,3,12/18/2018 0:00,0,0,0,0,0,1,1,63718,2,63754,63816,,,,,,,63852,63855,1,,,2018_12_18a,23838,23874,23896,,,,,,,23932,23935,,,97,36,22,3,,,,0,0,0,0,0,regular
boxes away.,3,12/18/2018 0:00,0,1,0,0,0,0,0,63727,2,63839,63935,,,,,,,63940,63956,2,,,2018_12_18a,23847,23919,23975,,,,,,,23980,23996,,,149,72,56,16,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63812,1,63955,64000,,,,,,,64012,64015,1,,,2018_12_18a,23892,23995,24000,,,,,,,24012,24015,,,123,103,5,3,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,1,0,0,0,0,0,63813,2,63924,63939,,,,,,,63950,64045,2,,,2018_12_18a,23893,23964,23979,,,,,,,23990,24045,,,152,71,15,55,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,1,0,0,0,0,0,63818,2,63937,63950,,,,,,,63958,64035,2,,,2018_12_18a,23898,23977,23990,,,,,,,23998,24035,,,137,79,13,37,,,,0,0,0,0,0,senior
takes x-ray boxes with him for etd,3,12/18/2018 0:00,1,0,0,0,0,0,1,63823,2,64027,64047,,,,,64118,64121,64119,64121,1,,,2018_12_18a,23903,24027,24047,,,,,24078,24081,24079,24081,,,178,124,20,2,,3,,0,0,0,1,0,business
wtmd shoes (4035). Boxes away,3,12/18/2018 0:00,0,0,0,0,0,1,1,63858,2,63942,64017,64035,,,,,,64050,64123,1,,,2018_12_18a,23938,23982,24017,24035,,,,,,24050,24083,,,145,44,35,33,,,,1,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63902,2,64033,64059,,,,,,,64105,64209,2,,,2018_12_18a,23942,24033,24059,,,,,,,24065,24129,,,187,91,26,64,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,1,63919,2,64027,64043,,,,,,,64052,64213,2,,,2018_12_18a,23959,24027,24043,,,,,,,24052,24133,,,174,68,16,81,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,1,0,0,0,0,0,1,63941,2,64101,64128,,,,,,,64144,64322,1,,,2018_12_18a,23981,24061,24088,,,,,,,24104,24202,,,221,80,27,98,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,0,0,0,1,0,0,1,64027,2,64108,64136,,,,,64200,64206,64200,64227,1,,,2018_12_18a,24027,24068,24096,,,,,24120,24126,24120,24147,,,120,41,28,27,,6,,0,0,0,1,0,young
,3,12/18/2018 0:00,0,0,0,0,0,1,0,64036,3,64211,64219,,,,,,,64239,64443,2,,,2018_12_18a,24036,24131,24139,,,,,,,24159,24283,,,247,95,8,124,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,1,64043,2,64203,64238,,,,,,,64315,64433,2,64316,64425,2018_12_18a,24043,24123,24158,,,,,,,24195,24273,24196,24265,230,80,35,78,,,69,0,0,0,0,1,regular
2x wtmd (watch) 064416,3,12/18/2018 0:00,0,0,0,0,0,1,0,64145,1,64324,64357,64416,,64425,64452,,,64456,64630,2,,,2018_12_18a,24105,24204,24237,24256,,24265,24292,,,24296,24390,,,285,99,33,94,27,,,1,0,1,0,0,regular
wtmd shoes (4514). Boxes awy,3,12/18/2018 0:00,0,0,0,0,0,0,1,64155,1,64311,64454,64514,,,,,,64522,64643,1,,,2018_12_18a,24115,24191,24294,24314,,,,,,24322,24403,,,288,76,103,81,,,,1,0,0,0,0,unknown
,3,12/18/2018 0:00,0,1,0,0,0,0,0,64158,1,64248,64331,,,64335,64355,,,64450,64631,2,,,2018_12_18a,24118,24168,24211,,,24215,24235,,,24290,24391,,,273,50,43,101,20,,,0,0,1,0,0,senior
child,3,12/18/2018 0:00,0,0,1,0,0,0,0,64248,1,64335,64527,,,,,,,64620,64624,3,,,2018_12_18a,24168,24215,24327,,,,,,,24380,24384,,,216,47,112,4,,,,0,0,0,0,0,family
"dad (etd check, boxes away)",3,12/18/2018 0:00,0,0,1,0,0,0,1,64254,2,64359,64539,,,,,,,64630,64658,3,,,2018_12_18a,24174,24239,24339,,,,,,,24390,24418,,,244,65,100,28,,,,0,0,0,0,0,family
child,3,12/18/2018 0:00,0,0,1,0,0,0,0,64302,1,64359,64533,,,,,,,64622,64655,3,,,2018_12_18a,24182,24239,24333,,,,,,,24382,24415,,,233,57,94,33,,,,0,0,0,0,0,family
takes x-ray boxes with him for etd,3,12/18/2018 0:00,0,0,0,1,0,0,1,64309,2,64416,64605,,,,,64650,64655,64650,64655,1,,,2018_12_18a,24189,24256,24365,,,,,24410,24415,24410,24415,,,226,67,109,5,,5,,0,0,0,1,0,young
boxes away.,3,12/18/2018 0:00,0,0,0,0,0,1,1,64326,2,64357,64548,,,,,,,64612,64615,2,,,2018_12_18a,24206,24237,24348,,,,,,,24372,24375,,,169,31,111,3,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,1,64328,2,64450,64649,,,,,,,64650,64733,1,,,2018_12_18a,24208,24290,24409,,,,,,,24410,24453,,,245,82,119,43,,,,0,0,0,0,0,regular
wtmd shoes (4723). Boxes away,3,12/18/2018 0:00,1,0,0,0,0,0,1,64458,2,64559,64652,64723,,,,,,64727,64741,2,,,2018_12_18a,24298,24359,24412,24443,,,,,,24447,24461,,,163,61,53,14,,,,1,0,0,0,0,business
boxes away.,3,12/18/2018 0:00,1,0,0,0,0,0,1,64544,2,64618,64706,,,,,,,64715,64728,2,,,2018_12_18a,24344,24378,24426,,,,,,,24435,24448,,,104,34,48,13,,,,0,0,0,0,0,business
headscarf check,3,12/18/2018 0:00,0,1,0,0,0,0,1,64552,1,64625,64729,,,64732,64735,,,64745,64805,2,,,2018_12_18a,24352,24385,24449,,,24452,24455,,,24465,24485,,,133,33,64,20,3,,,0,0,1,0,0,senior
Mother + baby,3,12/18/2018 0:00,0,0,1,0,0,1,1,64553,2,64740,64850,,,,,,,64855,64926,6,,,2018_12_18a,24353,24460,24530,,,,,,,24535,24566,,,213,107,70,31,,,,0,0,0,0,0,family
2x wtmd (shoes) 064755; headscarf check; takes x-ray boxes away for etd check,3,12/18/2018 0:00,0,0,0,1,0,0,1,64623,1,64640,64742,64755,,64757,64800,64802,64845,64802,64845,2,,,2018_12_18a,24383,24400,24462,24475,,24477,24480,24482,24525,24482,24525,,,142,17,62,43,3,43,,1,0,1,1,0,young
,3,12/18/2018 0:00,0,1,0,0,0,0,0,64635,2,64705,64803,,,,,,,64824,64938,2,,,2018_12_18a,24395,24425,24483,,,,,,,24504,24578,,,183,30,58,74,,,,0,0,0,0,0,senior
wtmd jacket (4824),3,12/18/2018 0:00,0,1,0,0,0,0,0,64640,1,64734,64806,64824,,64825,64843,,,64850,64932,2,,,2018_12_18a,24400,24454,24486,24504,,24505,24523,,,24530,24572,,,172,54,32,42,18,,,1,0,1,0,0,senior
,3,12/18/2018 0:00,0,0,1,0,0,1,1,64711,2,64801,64859,,,,,,,64908,64947,6,,,2018_12_18a,24431,24481,24539,,,,,,,24548,24587,,,156,50,58,39,,,,0,0,0,0,0,family
,3,12/18/2018 0:00,0,1,1,0,0,0,1,64734,1,64802,64902,,,,,,,64908,64954,6,,,2018_12_18a,24454,24482,24542,,,,,,,24548,24594,,,140,28,60,46,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,1,1,0,0,0,1,64743,2,64818,64909,,,,,,,64928,65053,6,,,2018_12_18a,24463,24498,24549,,,,,,,24568,24653,,,190,35,51,85,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,0,0,0,0,1,1,64743,2,64905,64910,,,,,,,64931,65052,2,,,2018_12_18a,24463,24545,24550,,,,,,,24571,24652,,,189,82,5,81,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,1,64810,2,64906,64924,,,,,,,64937,65027,2,,,2018_12_18a,24490,24546,24564,,,,,,,24577,24627,,,137,56,18,50,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,1,64821,1,64957,64959,,,65003,65026,,,65036,65106,1,,,2018_12_18a,24501,24597,24599,,,24603,24626,,,24636,24666,,,165,96,2,30,23,,,0,0,1,0,0,regular
,3,12/18/2018 0:00,1,0,0,0,0,0,1,64912,2,64954,65030,,,,,,,65035,65104,1,,,2018_12_18a,24552,24594,24630,,,,,,,24635,24664,,,112,42,36,29,,,,0,0,0,0,0,business
takes x-ray boxes with him,3,12/18/2018 0:00,1,0,0,0,0,0,1,64928,2,65012,65035,,,,,,,65049,65059,1,,,2018_12_18a,24568,24612,24635,,,,,,,24649,24659,,,91,44,23,10,,,,0,0,0,0,0,business
2x wtmd (shoes) 065111,3,12/18/2018 0:00,1,0,0,0,0,0,1,65001,2,65043,65050,65111,,,,,,65117,65209,1,,,2018_12_18a,24601,24643,24650,24671,,,,,,24677,24729,,,128,42,7,52,,,,1,0,0,0,0,business
,3,12/18/2018 0:00,0,0,0,1,0,0,1,65017,2,65101,65114,,,,,,,65129,65155,2,,,2018_12_18a,24617,24661,24674,,,,,,,24689,24715,,,98,44,13,26,,,,0,0,0,0,0,young
wtmd shoes (5133),3,12/18/2018 0:00,0,0,0,1,0,0,1,65017,2,65050,65119,65133,,,,,,65140,65200,2,,,2018_12_18a,24617,24650,24679,24693,,,,,,24700,24720,,,103,33,29,20,,,,1,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,0,0,1,1,65046,1,65120,65136,,,,,,,65146,65205,1,,,2018_12_18a,24646,24680,24696,,,,,,,24706,24725,,,79,34,16,19,,,,0,0,0,0,0,regular
wtmd shoes (5401). Boxes away,3,12/18/2018 0:00,0,0,0,0,0,1,1,65052,2,65255,65328,65401,,,,,,65418,65435,2,,,2018_12_18a,24652,24775,24808,24841,,,,,,24858,24875,,,223,123,33,17,,,,1,0,0,0,0,regular
2x wtmd (shoes) 065159,3,12/18/2018 0:00,0,0,0,0,0,1,1,65056,1,65128,65140,65159,,,,,,65208,65327,1,,,2018_12_18a,24656,24688,24700,24719,,,,,,24728,24807,,,151,32,12,79,,,,1,0,0,0,0,regular
"2x wtmd (earrings) 065222, 3x wtmd (belt) 065256",3,12/18/2018 0:00,0,0,0,0,0,1,0,65125,1,65200,65207,65222,65256,65259,65327,65434,,65329,65439,2,,,2018_12_18a,24685,24720,24727,24742,24776,24779,24807,24874,,24809,24879,,,194,35,7,70,28,,,1,1,1,1,0,regular
,3,12/18/2018 0:00,0,0,0,1,0,0,1,65136,2,65207,65408,,,,,,,65414,65537,2,,,2018_12_18a,24696,24727,24848,,,,,,,24854,24937,,,241,31,121,83,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,0,65150,2,65250,65440,,,,,,,65443,65537,2,,,2018_12_18a,24710,24770,24880,,,,,,,24883,24937,,,227,60,110,54,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,0,0,0,1,65222,2,65300,65443,,,,,,,65446,65543,3,,,2018_12_18a,24742,24780,24883,,,,,,,24886,24943,,,201,38,103,57,,,,0,0,0,0,0,unknown
takes x-ray boxes with himi,3,12/18/2018 0:00,0,0,0,0,0,0,0,65238,2,65351,65500,,,,,,,65538,65553,3,,,2018_12_18a,24758,24831,24900,,,,,,,24938,24953,,,195,73,69,15,,,,0,0,0,0,0,unknown
boxes away for etd,3,12/18/2018 0:00,0,0,0,1,0,0,1,65307,2,65446,65504,,,,,65505,65506,65555,65620,2,,,2018_12_18a,24787,24886,24904,,,,,24905,24906,24955,24980,,,193,99,18,25,,1,,0,0,0,1,0,young
,3,12/18/2018 0:00,0,1,0,0,0,0,1,65314,2,65624,65640,,,,,,,65646,65730,3,,,2018_12_18a,24794,24984,25000,,,,,,,25006,25050,,,256,190,16,44,,,,0,0,0,0,0,senior
boxes away,3,12/18/2018 0:00,1,0,0,0,0,0,1,65319,1,65640,65703,,,,,,,65721,65738,3,,,2018_12_18a,24799,25000,25023,,,,,,,25041,25058,,,259,201,23,17,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,0,0,0,0,0,0,0,65331,2,65342,65447,,,,,,,65500,65640,3,,,2018_12_18a,24811,24822,24887,,,,,,,24900,25000,,,189,11,65,100,,,,0,0,0,0,0,unknown
,3,12/18/2018 0:00,0,0,0,1,0,0,1,65417,2,65455,65613,,,,,,,65622,65710,2,,,2018_12_18a,24857,24895,24973,,,,,,,24982,25030,,,173,38,78,48,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,1,0,0,0,0,0,1,65457,2,65529,65617,,,,,,,65640,65844,3,65640,65708,2018_12_18a,24897,24929,24977,,,,,,,25000,25124,25000,25028,227,32,48,124,,,28,0,0,0,0,1,business
takes x-ray boxes with him,3,12/18/2018 0:00,1,0,0,1,0,0,1,65515,1,65644,65704,,,,,,,65723,65738,1,,,2018_12_18a,24915,25004,25024,,,,,,,25043,25058,,,143,89,20,15,,,,0,0,0,0,0,business
boxes away,3,12/18/2018 0:00,1,0,0,0,0,0,1,65534,2,65656,65700,,,,,,,65718,65721,3,,,2018_12_18a,24934,25016,25020,,,,,,,25038,25041,,,107,82,4,3,,,,0,0,0,0,0,business
teenager. Boxes away for etd check,3,12/18/2018 0:00,0,0,1,0,0,0,1,65641,1,65712,65721,,,,,65722,65723,65841,65842,3,,,2018_12_18a,25001,25032,25041,,,,,25042,25043,25121,25122,,,121,31,9,1,,1,,0,0,0,1,0,family
,3,12/18/2018 0:00,0,0,1,0,0,0,0,65649,1,65736,65835,,,,,,,65839,65951,3,,,2018_12_18a,25009,25056,25115,,,,,,,25119,25191,,,182,47,59,72,,,,0,0,0,0,0,family
,3,12/18/2018 0:00,0,0,1,0,0,0,0,65653,1,65739,65846,,,,,,,65851,65959,3,,,2018_12_18a,25013,25059,25126,,,,,,,25131,25199,,,186,46,67,68,,,,0,0,0,0,0,family
,3,12/18/2018 0:00,0,0,0,1,0,0,1,65655,2,65828,65856,,,,,,,65920,70018,1,,,2018_12_18a,25015,25108,25136,,,,,,,25160,25218,,,203,93,28,58,,,,0,0,0,0,0,young
boxes away for etd,3,12/18/2018 0:00,0,0,0,1,0,0,1,65711,2,65842,65930,,,,,65931,65932,70115,70116,1,,,2018_12_18a,25031,25122,25170,,,,,25171,25172,25275,25276,,,245,91,48,1,,1,,0,0,0,1,0,young
GETS FASTTRACKED BY LYLA ©; takes xray boxes with him,3,12/18/2018 0:00,1,0,0,0,0,0,1,65738,2,65830,65853,,,,,,,65903,65959,1,,,2018_12_18a,25058,25110,25133,,,,,,,25143,25199,,,141,52,23,56,,,,0,0,0,0,0,business
takes x-ray with him for etd,3,12/18/2018 0:00,1,0,0,0,0,0,1,65754,3,65932,70133,,,,,70202,70212,70159,70212,1,,,2018_12_18a,25074,25172,25293,,,,,25322,25332,25319,25332,,,258,98,121,13,,10,,0,0,0,1,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,1,65757,3,65912,70113,,,,,,,70139,70223,1,,,2018_12_18a,25077,25152,25273,,,,,,,25299,25343,,,266,75,121,44,,,,0,0,0,0,0,business
,3,12/18/2018 0:00,1,0,0,0,0,0,0,65858,2,70150,70203,,,,,70157,70158,70209,70315,1,,,2018_12_18a,25138,25310,25323,,,,,25317,25318,25329,25395,,,257,172,13,66,,1,,0,0,0,1,0,business
2x wtmd (shoes) 070307,3,12/18/2018 0:00,0,0,0,0,0,1,0,65916,2,70202,70244,70307,,,,,,70325,70348,2,,,2018_12_18a,25156,25322,25364,25387,,,,,,25405,25428,,,272,166,42,23,,,,1,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,1,65953,2,70135,70216,,,,,,,70231,70254,2,,,2018_12_18a,25193,25295,25336,,,,,,,25351,25374,,,181,102,41,23,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,0,0,0,0,1,0,70031,4,70330,70400,,,,,,,70405,70543,1,,,2018_12_18a,25231,25410,25440,,,,,,,25445,25543,,,312,179,30,98,,,,0,0,0,0,0,regular
,3,12/18/2018 0:00,0,1,0,0,0,0,0,70147,2,70240,70352,,,,,,,70355,70440,2,,,2018_12_18a,25307,25360,25432,,,,,,,25435,25480,,,173,53,72,45,,,,0,0,0,0,0,senior
,3,12/18/2018 0:00,0,1,0,0,0,0,0,70147,2,70240,70321,,,,,,,70355,70440,2,,,2018_12_18a,25307,25360,25401,,,,,,,25435,25480,,,173,53,41,45,,,,0,0,0,0,0,senior
takes x-ray boxes with her,3,12/18/2018 0:00,0,0,0,1,0,0,1,70251,2,70400,70646,,,,,,,70708,70740,2,,,2018_12_18a,25371,25440,25606,,,,,,,25628,25660,,,289,69,166,32,,,,0,0,0,0,0,young
boxes away,3,12/18/2018 0:00,0,0,0,1,0,0,1,70252,2,70731,70749,,,,,,,70800,70815,2,,,2018_12_18a,25372,25651,25669,,,,,,,25680,25695,,,323,279,18,15,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,1,70305,2,70415,70701,,,,,,,70750,70919,2,70750,70826,2018_12_18a,25385,25455,25621,,,,,,,25670,25759,25670,25706,374,70,166,89,,,36,0,0,0,0,1,young
boxes away,3,12/18/2018 0:00,0,0,0,1,0,0,1,70336,2,70725,70753,,,,,,,70806,70814,2,,,2018_12_18a,25416,25645,25673,,,,,,,25686,25694,,,278,229,28,8,,,,0,0,0,0,0,young
2x wtmd (shoes) 070538; x-ray check,3,12/18/2018 0:00,0,1,0,0,0,0,1,70413,2,70500,70508,70538,,,,70550,70631,70550,70631,2,,,2018_12_18a,25453,25500,25508,25538,,,,25550,25591,25550,25591,,,138,47,8,41,,41,,1,0,0,1,0,senior
,3,12/18/2018 0:00,0,1,0,0,0,0,0,70415,1,70640,70641,,,,,,,70708,70848,2,70708,70721,2018_12_18a,25455,25600,25601,,,,,,,25628,25728,25628,25641,273,145,1,100,,,13,0,0,0,0,1,senior
,3,12/18/2018 0:00,0,0,0,1,0,0,1,70630,2,70711,70815,,,,,,,70821,70850,1,,,2018_12_18a,25590,25631,25695,,,,,,,25701,25730,,,140,41,64,29,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,0,70650,3,70908,70914,,,,,,,70940,71100,2,,,2018_12_18a,25610,25748,25754,,,,,,,25780,25860,,,250,138,6,80,,,,0,0,0,0,0,young
takex x-ray boxes with him,3,12/18/2018 0:00,0,0,0,1,0,0,1,70651,2,70749,70824,,,,,,,70852,70859,1,,,2018_12_18a,25611,25669,25704,,,,,,,25732,25739,,,128,58,35,7,,,,0,0,0,0,0,young
,3,12/18/2018 0:00,0,0,0,1,0,0,0,70748,3,70927,70937,,,,,,,70951,71239,2,71050,71152,2018_12_18a,25668,25767,25777,,,,,,,25791,25959,25850,25912,291,99,10,168,,,62,0,0,0,0,1,young
,3,12/18/2018 0:00,0,0,0,0,0,1,0,70811,4,71108,71136,,,,,,,71158,71502,1,,,2018_12_18a,25691,25868,25896,,,,,,,25918,26102,,,411,177,28,184,,,,0,0,0,0,0,regular
2x wtmd (??) 071048; handheld WTMD,3,12/18/2018 0:00,0,0,0,0,0,1,0,70813,2,70918,71007,71048,,71040,71133,,,71137,71625,1,71137,71613,2018_12_18a,25693,25758,25807,25848,,25840,25893,,,25897,26185,25897,26173,492,65,49,288,53,,276,1,0,1,0,1,regular
boxes away,3,12/18/2018 0:00,0,1,0,0,0,0,0,70903,3,71055,71229,,,,,,,71244,71245,2,,,2018_12_18a,25743,25855,25949,,,,,,,25964,25965,,,222,112,94,1,,,,0,0,0,0,0,senior
